busco_id,chr1,chr2,start1,end1,start2,end2,strand1,strand2,is_flipped
67112at7147,OU343115.1,OY284469.1,55653046,55744465,57916902,57932592,+,+,False
67114at7147,OU343117.1,OY284471.1,18770950,18771532,23054365,23054959,+,-,True
67133at7147,OU343115.1,OY284469.1,44492784,44499513,14067962,14073965,-,+,True
67170at7147,OU343114.1,OY284468.1,15671187,15672275,20212913,20213906,+,+,False
67176at7147,OU343116.1,OY284470.1,39831281,39832665,24146489,24147412,+,-,True
6718at7147,OU343115.1,OY284469.1,9613023,9616213,54317918,54320742,-,-,False
67195at7147,OU343114.1,OY284468.1,25706343,25719223,39384345,39392291,-,-,False
67222at7147,OU343116.1,OY284470.1,22087263,22115098,10996901,11005675,-,-,False
67224at7147,OU343115.1,OY284469.1,63388861,63478465,55726264,55752769,-,+,True
67233at7147,OU343118.1,OY284472.1,7790380,7869367,10180450,10300391,-,-,False
67239at7147,OU343115.1,OY284469.1,42704793,42707187,15431979,15433840,-,+,True
67335at7147,OU343114.1,OY284468.1,93241029,93243496,4363254,4365813,-,-,False
67337at7147,OU343116.1,OY284470.1,3923387,3925120,40884724,40886598,-,+,True
67347at7147,OU343114.1,OY284468.1,93120613,93129839,4276904,4280663,+,+,False
67359at7147,OU343115.1,OY284469.1,60083833,60084541,30785218,30785957,-,+,True
67366at7147,OU343115.1,OY284469.1,49617724,49622440,52109981,52118301,+,+,False
6736at7147,OU343114.1,OY284468.1,69597907,69599361,27204031,27205569,-,-,False
67423at7147,OU343115.1,OY284469.1,9930686,9933038,41764759,41767622,-,+,True
67442at7147,OU343118.1,OY284472.1,36309548,36314755,22738052,22741363,+,+,False
67451at7147,OU343116.1,OY284470.1,3859231,3864325,40959471,40963258,-,+,True
67469at7147,OU343118.1,OY284472.1,12410549,12411909,6473447,6474733,-,+,True
67489at7147,OU343115.1,OY284469.1,65894879,65898498,37707499,37711301,+,+,False
67520at7147,OU343118.1,OY284472.1,31457298,31458070,29303015,29303747,+,-,True
67523at7147,OU343115.1,OY284469.1,58167541,58169764,4718009,4720627,-,-,False
67559at7147,OU343115.1,OY284469.1,479168,480130,12499568,12500773,+,+,False
67622at7147,OU343117.1,OY284471.1,7129862,7134953,8575123,8578397,-,+,True
67636at7147,OU343117.1,OY284471.1,29464606,29467601,36268234,36271512,-,-,False
67641at7147,OU343115.1,OY284469.1,1103616,1104996,7694301,7695816,+,-,True
67644at7147,OU343115.1,OY284469.1,36962632,36969729,11594331,11598469,-,+,True
67659at7147,OU343116.1,OY284470.1,53985315,53986238,20344298,20345302,-,-,False
67705at7147,OU343115.1,OY284469.1,52192865,52193578,27206999,27207746,+,+,False
67770at7147,OU343117.1,OY284471.1,46865436,46868144,16774431,16779622,-,+,True
67773at7147,OU343117.1,OY284471.1,37648233,37652741,42843189,42847110,-,-,False
67779at7147,OU343116.1,OY284470.1,16812118,16812701,27821686,27822295,-,+,True
67785at7147,OU343115.1,OY284469.1,8468859,8481153,57638935,57645079,-,+,True
67830at7147,OU343116.1,OY284470.1,12879450,12881160,24744265,24745875,-,+,True
67845at7147,OU343116.1,OY284470.1,53919927,53923154,20249796,20251537,-,-,False
67858at7147,OU343116.1,OY284470.1,38078998,38080176,31311763,31312870,-,-,False
67866at7147,OU343114.1,OY284468.1,14752665,14755765,19349547,19353016,+,+,False
67875at7147,OU343115.1,OY284469.1,9883568,9885232,54090993,54092503,-,-,False
67899at7147,OU343114.1,OY284468.1,78244862,78249461,58409677,58412478,+,+,False
67901at7147,OU343114.1,OY284468.1,37168781,37170942,51850908,51851922,-,+,True
67940at7147,OU343117.1,OY284471.1,29457882,29459064,42740718,42742210,-,-,False
67941at7147,OU343117.1,OY284471.1,27049053,27058347,19392543,19405151,+,-,True
67949at7147,OU343114.1,OY284468.1,70715797,70838274,44637014,44688507,+,-,True
67989at7147,OU343114.1,OY284468.1,54602932,54604418,54320698,54322350,-,+,True
68004at7147,OU343114.1,OY284468.1,93130508,93137263,4281341,4284811,-,-,False
68020at7147,OU343115.1,OY284469.1,56641317,56666896,3004363,3024726,+,+,False
68038at7147,OU343117.1,OY284471.1,49237072,49243362,46864413,46868788,-,-,False
68052at7147,OU343116.1,OY284470.1,38006047,38007042,31226102,31226896,-,-,False
68061at7147,OU343115.1,OY284471.1,6896683,6898067,5169093,5169687,+,+,False
68075at7147,OU343116.1,OY284470.1,37351649,37354748,30555027,30557118,+,+,False
68082at7147,OU343116.1,OY284470.1,53422151,53425295,19511147,19514123,+,+,False
68192at7147,OU343118.1,OY284472.1,26820018,26821159,39614948,39615820,+,+,False
68209at7147,OU343115.1,OY284469.1,71339903,71349831,989478,996450,+,+,False
68211at7147,OU343114.1,OY284468.1,53258588,53264390,53916405,53917214,-,-,False
68224at7147,OU343116.1,OY284470.1,36571266,36576744,29173115,29180388,+,-,True
68227at7147,OU343116.1,OY284470.1,8802208,8804844,45038253,45039777,-,+,True
68228at7147,OU343115.1,OY284469.1,65846639,65852033,38009516,38014386,-,+,True
68266at7147,OU343115.1,OY284469.1,57205699,57209485,3556506,3566902,+,+,False
68267at7147,OU343115.1,OY284469.1,8857083,8857700,57599292,57599912,+,+,False
68278at7147,OU343116.1,OY284470.1,38082380,38082962,31376050,31376688,-,-,False
68288at7147,OU343116.1,OY284470.1,30726585,30757840,26479081,26505469,-,+,True
68292at7147,OU343116.1,OY284470.1,35321652,35330618,13049612,13056777,-,-,False
68362at7147,OU343116.1,OY284470.1,27216445,27218396,2466986,2468461,+,+,False
68373at7147,OU343116.1,OY284470.1,52484659,52486976,20933827,20936298,-,+,True
68399at7147,OU343116.1,OY284470.1,51922507,51924931,21440537,21442731,-,+,True
68417at7147,OU343114.1,OY284468.1,33735593,33774450,36339287,36368230,+,-,True
68422at7147,OU343115.1,OY284469.1,59596219,59598742,31506112,31509058,+,-,True
68459at7147,OU343117.1,OY284471.1,37439608,37442049,19591610,19593871,-,-,False
68482at7147,OU343114.1,OY284468.1,30057521,30061253,39116193,39119043,-,+,True
68528at7147,OU343116.1,OY284470.1,1285732,1293251,45630681,45635917,-,-,False
68535at7147,OU343114.1,OY284468.1,73740995,73742966,28612164,28613600,+,+,False
68571at7147,OU343118.1,OY284472.1,31226044,31226502,24180016,24180465,+,-,True
68596at7147,OU343115.1,OY284469.1,16681510,16685142,9331511,9333863,-,+,True
68623at7147,OU343117.1,OY284471.1,38715498,38716475,28918656,28919717,+,-,True
68624at7147,OU343115.1,OY284469.1,21620416,21621943,56655203,56657168,+,+,False
68649at7147,OU343114.1,OY284468.1,76720799,76738364,57513335,57523321,+,-,True
68670at7147,OU343114.1,OY284468.1,86355094,86358356,922339,924822,-,+,True
68696at7147,OU343114.1,OY284468.1,3128060,3365492,67602907,67780852,-,-,False
68717at7147,OU343115.1,OY284469.1,18334188,18335905,11788468,11789406,-,-,False
68758at7147,OU343117.1,OY284471.1,24576210,24576991,23142668,23143503,+,+,False
68762at7147,OU343116.1,OY284470.1,51084613,51091305,25613644,25621865,+,+,False
68784at7147,OU343115.1,OY284469.1,70469557,70470840,1282974,1284077,-,-,False
68803at7147,OU343118.1,OY284472.1,36571857,36572468,40445516,40446158,-,+,True
68850at7147,OU343117.1,OY284471.1,287020,289678,7059693,7061487,-,+,True
68865at7147,OU343116.1,OY284472.1,12714780,12715180,16118022,16118712,+,-,True
68886at7147,OU343115.1,OY284469.1,38871822,38876806,7523583,7527456,-,-,False
68897at7147,OU343114.1,OY284468.1,86869360,86872757,33852601,33853763,+,-,True
68972at7147,OU343118.1,OY284472.1,12127252,12128083,13067552,13068340,-,+,True
68995at7147,OU343116.1,OY284472.1,27267349,27268975,8841973,8843134,+,-,True
69002at7147,OU343114.1,OY284468.1,95148744,95172477,45583449,45599854,-,+,True
69007at7147,OU343115.1,OY284469.1,32238298,32243052,30352580,30355785,-,-,False
69010at7147,OU343116.1,OY284470.1,36245607,36247370,29543356,29545085,+,-,True
69011at7147,OU343118.1,OY284472.1,1652520,1668868,5187297,5200356,-,+,True
69019at7147,OU343116.1,OY284470.1,34889674,34891379,12701823,12703200,+,+,False
69053at7147,OU343116.1,OY284470.1,38521518,38523490,7818430,7820544,-,+,True
69070at7147,OU343114.1,OY284468.1,22820494,22851651,25476124,25501917,+,+,False
69074at7147,OU343116.1,OY284470.1,54078734,54081999,20466245,20469603,+,+,False
69075at7147,OU343115.1,OY284469.1,49041488,49043051,58472032,58473207,+,-,True
69085at7147,OU343116.1,OY284470.1,40178830,40184891,23811404,23815218,+,-,True
69092at7147,OU343114.1,OY284468.1,59770723,59773642,37399176,37402220,-,+,True
69110at7147,OU343117.1,OY284471.1,3830865,3841819,31329719,31337319,-,-,False
69149at7147,OU343118.1,OY284472.1,8582839,8731858,28637212,28776626,+,+,False
69164at7147,OU343117.1,OY284471.1,7909501,7913974,31208252,31210895,+,-,True
69166at7147,OU343115.1,OY284469.1,17165797,17167061,53272449,53273681,+,-,True
69182at7147,OU343114.1,OY284468.1,8668151,8669250,69168370,69169615,+,-,True
69184at7147,OU343115.1,OY284469.1,34834591,34837007,27522589,27524698,-,+,True
69191at7147,OU343115.1,OY284469.1,6447859,6451000,32849043,32851899,+,+,False
69198at7147,OU343114.1,OY284468.1,17902576,17951036,43518308,43554456,-,-,False
69246at7147,OU343114.1,OY284468.1,18224135,18225250,43735089,43736210,-,-,False
69261at7147,OU343116.1,OY284470.1,42456621,42457149,11205544,11206115,+,+,False
69265at7147,OU343118.1,OY284472.1,20599921,20600652,32347147,32347943,-,-,False
69310at7147,OU343117.1,OY284471.1,3808952,3809658,31195439,31196144,-,+,True
69313at7147,OU343116.1,OY284470.1,36397430,36399660,29393550,29395174,-,+,True
69326at7147,OU343115.1,OY284469.1,55105948,55107798,17376238,17377957,-,+,True
69362at7147,OU343117.1,OY284471.1,1698483,1698994,1894239,1894757,-,+,True
69376at7147,OU343117.1,OY284471.1,43412936,43417031,21070300,21073890,+,+,False
69384at7147,OU343115.1,OY284469.1,53769638,53774540,24673756,24677373,-,+,True
69398at7147,OU343114.1,OY284468.1,2947163,3013880,67460061,67496276,+,+,False
69404at7147,OU343115.1,OY284469.1,60750029,60751304,42640848,42642160,-,+,True
69478at7147,OU343114.1,OY284468.1,8186728,8207597,69435626,69444064,-,-,False
69480at7147,OU343118.1,OY284472.1,12098051,12099564,37975703,37976839,-,+,True
69502at7147,OU343115.1,OY284469.1,39579437,39580260,5992940,5994103,-,+,True
69547at7147,OU343114.1,OY284469.1,73276749,73282763,2173288,2176481,+,+,False
69554at7147,OU343115.1,OY284469.1,34831618,34833511,27525492,27527286,+,-,True
69556at7147,OU343116.1,OY284470.1,10980720,10996648,44352675,44358354,-,+,True
69557at7147,OU343114.1,OY284468.1,89888791,89890459,1679787,1681711,-,-,False
69560at7147,OU343115.1,OY284469.1,6343370,6344113,6477275,6478137,+,+,False
69582at7147,OU343115.1,OY284469.1,6025315,6092931,9427201,9494086,-,-,False
69591at7147,OU343116.1,OY284470.1,39039491,39040785,27363254,27364610,-,+,True
69602at7147,OU343117.1,OY284471.1,5194268,5197886,19980482,19983011,-,-,False
69661at7147,OU343117.1,OY284471.1,40991829,40992685,7963454,7964349,-,-,False
69668at7147,OU343116.1,OY284470.1,44126327,44130029,14914554,14917701,-,-,False
69674at7147,OU343115.1,OY284469.1,42587847,42590600,15490918,15493586,-,+,True
69699at7147,OU343114.1,OY284468.1,28543142,28556756,46458493,46467803,+,+,False
69712at7147,OU343118.1,OY284472.1,42744047,42746731,33309610,33312090,+,+,False
69744at7147,OU343118.1,OY284472.1,19853199,19854177,5967983,5969009,+,+,False
6974at7147,OU343114.1,OY284468.1,16593681,16596079,31158841,31160872,+,-,True
69759at7147,OU343118.1,OY284472.1,12501431,12504472,6362364,6365997,-,+,True
69769at7147,OU343115.1,OY284469.1,6245622,6248246,11718017,11719771,-,+,True
69823at7147,OU343114.1,OY284468.1,54641908,54647918,54342502,54345256,+,+,False
69924at7147,OU343114.1,OY284468.1,69222671,69249102,27841534,27846867,+,-,True
69925at7147,OU343114.1,OY284468.1,56654169,56661445,171564,174293,-,-,False
69929at7147,OU343114.1,OY284468.1,17107327,17108604,30718510,30719747,+,-,True
69950at7147,OU343115.1,OY284469.1,13610761,13611705,57620119,57621069,-,+,True
69951at7147,OU343115.1,OY284469.1,65636310,65638321,37701167,37703389,+,+,False
70035at7147,OU343118.1,OY284472.1,41140,44044,3907657,3910020,+,-,True
70036at7147,OU343114.1,OY284468.1,73776596,73788136,28640884,28650379,+,+,False
70044at7147,OU343116.1,OY284470.1,49824345,49824870,11650158,11651155,-,-,False
70045at7147,OU343116.1,OY284473.1,7077571,7082183,610850,614216,+,+,False
70080at7147,OU343116.1,OY284470.1,52751252,52755611,19322459,19326758,-,+,True
70106at7147,OU343116.1,OY284472.1,25145185,25148461,15218946,15220487,-,+,True
70107at7147,OU343115.1,OY284469.1,16955808,16961726,37043980,37048092,-,+,True
70108at7147,OU343118.1,OY284472.1,20683359,20689432,39558981,39561352,-,+,True
70109at7147,OU343116.1,OY284470.1,35640570,35645000,24381534,24385633,-,+,True
70110at7147,OU343117.1,OY284471.1,22661260,22663746,554379,556785,-,+,True
70113at7147,OU343115.1,OY284469.1,65415878,65420510,37455818,37460230,-,-,False
70115at7147,OU343114.1,OY284468.1,93631338,93637117,4684605,4697055,-,-,False
70165at7147,OU343117.1,OY284471.1,9782614,9805662,32333583,32355859,+,+,False
70240at7147,OU343117.1,OY284471.1,20177279,20180649,38862012,38865026,+,+,False
70258at7147,OU343118.1,OY284472.1,21127577,21130273,32559490,32561808,-,+,True
70276at7147,OU343114.1,OY284468.1,18238721,18241936,43745221,43748490,+,+,False
70302at7147,OU343116.1,OY284470.1,14374882,14380332,39184966,39187287,+,-,True
70340at7147,OU343116.1,OY284470.1,39414264,39415391,27022837,27023765,-,+,True
70347at7147,OU343115.1,OY284469.1,6657828,6662082,8552929,8556053,-,+,True
70383at7147,OU343114.1,OY284468.1,75917642,75924241,62112727,62119117,-,+,True
70395at7147,OU343116.1,OY284470.1,47619048,47621857,10081851,10084695,+,+,False
70418at7147,OU343118.1,OY284472.1,20180429,20189456,33574740,33581451,+,+,False
70430at7147,OU343115.1,OY284469.1,5678334,5680601,10874690,10876954,+,+,False
70479at7147,OU343117.1,OY284471.1,37522269,37523294,3467953,3468990,+,+,False
70490at7147,OU343117.1,OY284471.1,35804546,35805856,40971405,40972806,-,+,True
70507at7147,OU343117.1,OY284471.1,14905183,14907849,24909657,24911126,-,+,True
70519at7147,OU343116.1,OY284470.1,8763964,8776189,45044690,45055134,-,+,True
70523at7147,OU343118.1,OY284472.1,21819874,21824725,34188262,34192740,+,+,False
70546at7147,OU343114.1,OY284468.1,37243222,37260396,51803812,51810851,+,-,True
7054at7147,OU343116.1,OY284470.1,5113784,5116063,41872343,41873328,+,+,False
70552at7147,OU343116.1,OY284470.1,10915891,10930849,44162289,44169748,+,+,False
70553at7147,OU343118.1,OY284472.1,42081444,42083985,29411977,29414267,-,+,True
70587at7147,OU343116.1,OY284470.1,22258377,22261132,35014862,35018402,-,-,False
70594at7147,OU343117.1,OY284471.1,3873751,3876198,31137812,31139956,+,-,True
70607at7147,OU343118.1,OY284472.1,37732025,37740973,10642200,10653061,+,+,False
70608at7147,OU343116.1,OY284470.1,39393910,39400640,27034004,27040070,+,-,True
70637at7147,OU343116.1,OY284470.1,48283332,48287605,9585546,9586692,-,+,True
70680at7147,OU343114.1,OY284468.1,13207663,13208664,42059302,42060427,-,-,False
70721at7147,OU343114.1,OY284468.1,11321563,11330077,65116912,65122765,+,-,True
70729at7147,OU343115.1,OY284469.1,9933456,9934619,41763057,41764206,-,-,False
70735at7147,OU343119.1,OY284473.1,1622655,1638971,26699370,26722689,-,-,False
70737at7147,OU343115.1,OY284469.1,60280587,60282994,24437024,24439761,-,-,False
70744at7147,OU343118.1,OY284472.1,21389101,21391227,36539153,36541353,+,+,False
70776at7147,OU343115.1,OY284469.1,41331162,41332382,22822406,22823875,-,+,True
70779at7147,OU343114.1,OY284468.1,95567679,95569655,28041566,28043584,-,-,False
70841at7147,OU343115.1,OY284469.1,49595203,49598225,52084451,52087894,+,+,False
70846at7147,OU343115.1,OY284469.1,29276322,29276681,18253385,18253747,-,+,True
70853at7147,OU343116.1,OY284470.1,3382076,3396685,40777938,40794296,+,+,False
70861at7147,OU343115.1,OY284469.1,70370457,70374463,1178100,1182083,+,+,False
70877at7147,OU343117.1,OY284471.1,27012606,27014489,43790348,43792184,+,+,False
70882at7147,OU343116.1,OY284470.1,40647167,40729538,21926427,21987338,+,+,False
70886at7147,OU343118.1,OY284472.1,45061258,45064012,25675722,25679580,-,-,False
70891at7147,OU343117.1,OY284471.1,26376745,26386604,46330205,46335630,+,+,False
70912at7147,OU343118.1,OY284472.1,43687190,43693323,6129713,6134739,+,-,True
70943at7147,OU343118.1,OY284472.1,2582045,2583546,37244773,37246281,+,+,False
70976at7147,OU343119.1,OY284468.1,15763781,15765544,45017203,45019505,-,+,True
70996at7147,OU343115.1,OY284469.1,34852449,34897750,27493388,27513300,-,+,True
71013at7147,OU343116.1,OY284470.1,51942658,51953379,21428289,21435085,+,-,True
71020at7147,OU343114.1,OY284468.1,55518085,55531796,44989208,44991668,-,-,False
71034at7147,OU343115.1,OY284469.1,43218590,43224549,15018656,15022523,-,+,True
71081at7147,OU343115.1,OY284469.1,527413,533856,12070879,12088331,-,+,True
71088at7147,OU343117.1,OY284472.1,24696640,24697500,16195993,16196889,+,-,True
71109at7147,OU343114.1,OY284468.1,74553279,74568963,61082536,61093388,+,+,False
71118at7147,OU343115.1,OY284469.1,40965870,40967422,23071672,23073163,-,-,False
71129at7147,OU343114.1,OY284468.1,85639555,85643303,61663168,61664637,-,+,True
71146at7147,OU343114.1,OY284468.1,92046990,92047554,3014966,3015596,+,-,True
71152at7147,OU343116.1,OY284470.1,7192653,7194666,507018,508513,+,-,True
71162at7147,OU343117.1,OY284471.1,37791100,37794174,28321324,28323597,-,-,False
71177at7147,OU343114.1,OY284468.1,13023213,13026460,41921514,41924548,-,-,False
71179at7147,OU343118.1,OY284472.1,42299876,42300369,9443812,9444278,+,-,True
71183at7147,OU343114.1,OY284468.1,21314753,21333090,17147867,17162636,-,+,True
71211at7147,OU343117.1,OY284471.1,29929378,29938925,42728309,42738583,+,+,False
71223at7147,OU343116.1,OY284470.1,42482072,42486211,11260063,11263768,+,+,False
71239at7147,OU343114.1,OY284468.1,56670524,56671131,175017,175438,-,+,True
71282at7147,OU343114.1,OY284468.1,95800019,95805464,3248060,3252107,+,+,False
71292at7147,OU343117.1,OY284471.1,42665437,42666603,1956335,1957426,-,-,False
71309at7147,OU343114.1,OY284468.1,4104031,4110232,68347619,68353662,+,+,False
71324at7147,OU343118.1,OY284472.1,25685696,25689446,34968179,34971988,-,-,False
71326at7147,OU343115.1,OY284469.1,34521220,34522539,33108436,33110032,+,-,True
71353at7147,OU343116.1,OY284470.1,18835163,18835498,639162,639515,+,+,False
71362at7147,OU343117.1,OY284471.1,3789416,3792273,116977,119060,-,+,True
71372at7147,OU343114.1,OY284468.1,30524181,30575281,35315992,35349451,-,+,True
71374at7147,OU343116.1,OY284470.1,13509302,13510274,47729351,47730255,-,+,True
71402at7147,OU343115.1,OY284469.1,48331102,48332411,24182931,24183848,+,-,True
71443at7147,OU343116.1,OY284470.1,52636457,52638345,20186012,20187764,+,-,True
71465at7147,OU343116.1,OY284470.1,50453891,50525184,16757052,16783385,+,+,False
71469at7147,OU343116.1,OY284470.1,14452636,14460090,39111409,39126292,+,-,True
71476at7147,OU343117.1,OY284471.1,27722821,27740581,46185343,46201225,+,-,True
71479at7147,OU343114.1,OY284468.1,66683179,66683942,56013845,56014963,-,-,False
71485at7147,OU343114.1,OY284468.1,82865162,82868555,59831523,59833532,+,-,True
71503at7147,OU343118.1,OY284468.1,16659363,16659689,1682861,1683323,+,+,False
71545at7147,OU343117.1,OY284471.1,4918983,4921596,6068931,6071454,-,+,True
71549at7147,OU343114.1,OY284468.1,55779268,55786672,4741563,4746064,-,-,False
